,year,title,director,cast,genre,producer
1068,2012,Kantha,K. Vishwanath,"Karan, Mithra Kurian",Drama,Produced by VP Films
1069,2012,Nanda Nanditha,Rama Siva,"Hemachandran, Meghana Raj",Romance,Produced by Franch Pictures
1070,2012,3,Aishwarya R. Dhanush,"Dhanush, Shruti Haasan",Romantic drama,Produced by R. K. Productions
1071,2012,Meeravudan Krishna,A. Krishna,"A. Krishna, Shwetha, Radha",Romance,Produced by Duvarmayee Creations
1072,2012,Mudhalvar Mahatma,A. Balakrishnan,"Kanakaraj, Anupam Kher",Biographical,
1073,2012,Othakkuthirai,J. Srinivasan,"Thiru, Anu Krishna",Romantic drama,Produced by Ponnu Swamy
1074,2012,Otha Veedu,Balu Malarvannan,"Dileep Kumar, Jahnavi Kamath",Thriller,Produced by Dev Kumar
1075,2012,Sooriya Nagaram,Ma. Chellamuthu,"Rahul Ravindran, Meera Nandan, R. V. Udayakumar",Drama,Produced by SKP. Rajan
1076,2012,Konjam Mainakale,Karthikeyan APK,"Udhai, Moganapriya and Akshatha",Romance,Produced by S. Sathyanarayanan
1077,2012,Asthamanam,Bandi Sarojkumar,"Munnar Ramesh, Rajesh Kanagasabai, Victoria, Vidya, Sharan, Raghu",Romance,Produced by Char Productions
1078,2012,Mazhaikaalam,S. Deepan,"Sreeram, Saranya Nag, Ganja Karuppu",Romance,Produced by A. R. Screens
1079,2012,Nandu Bhaskar,,,,
1080,2012,Oru Kal Oru Kannadi,M. Rajesh,"Udhayanidhi Stalin, Hansika Motwani, Santhanam",Comedy,Produced by Red Giant Movies
1081,2012,Pachai Engira Kaathu,Keera,"Vaasagar, Saranya, Appukutty Saravanan",Drama,Produced by Aa Thirai Nirvaanam
1082,2012,Aduthathu,Thakkaali Srinivasan,"Sriman, Meenal, Darshini, Nassar",Thriller,Produced by Suthradhaar Film production
1083,2012,Mattuthavani,Pavithran,"Vimal, Soori",Drama,
1084,2012,Mye,Chi. Ra. Gopalan,"Vishnupriyan, Shweta Prasad",Political drama,Produced by Padmalaya Cine Vision
1085,2012,Ooh La La La,Jyothi Krishna,"Jyothi Krishna, Divya Bhandari",Romance,Produced by Marshal Power Media
1086,2012,Aathi Narayana,Vetrivendhan,"Kajan, Meera Jasmine",Drama,Produced by Box Office Productions
1087,2012,Leelai,Andrew Louis,"Shiv Panditt, Manasi Parekh Gohil, Santhanam",Romance,Produced by Aascar Films
1088,2012,Padam Parthu Kadhai Sol,Benjamin Prabhu,"Tarun Shatriya, Shikha, Darshan",Suspense thriller,Produced by APM Productions
1089,2012,Gaantham,V. M. Saravanan,"Tej, Rashmi, Pandiarajan",Romance,Produced by New Moon Studios
1090,2012,Parama Guruµ,J. S. Manimaran,"J. S. Manimaran, Sreeja",Drama,Produced by JS Screens
1091,2012,Vazhakku Enn 18/9,Balaji Sakthivel,"Sri, Mithun Murali, Urmila Mahanta, Manisha Yadav",Drama,Produced by Thirupathi Brothers
1092,2012,Kalakalappu,Sundar C.,"Vimal, Shiva, Anjali, Oviya",Comedy,Produced by UTV Motion Pictures & Avni Cinemax
1093,2012,Kandathum Kanadhathum,Seelan,"Vikas, Swasika",Romance,Produced by Sankara Pandian films
